time,entity,id,station,station_index,line,has_package
0,bus,0,0,0,Line 1,False
0,bus,1,11,11,Line 1,False
0,bus,2,12,0,Line 2,False
0,bus,3,23,11,Line 2,False
1,bus,0,0,0,Line 1,False
1,bus,1,11,11,Line 1,False
1,bus,2,12,0,Line 2,False
1,bus,3,23,11,Line 2,False
4,bus,0,1,1,Line 1,False
4,bus,1,10,10,Line 1,False
4,bus,2,13,1,Line 2,False
4,bus,3,22,10,Line 2,False
5,bus,0,1,1,Line 1,False
5,bus,1,10,10,Line 1,False
5,bus,2,13,1,Line 2,False
5,bus,3,22,10,Line 2,False
6,bus,0,1,1,Line 1,False
6,bus,1,10,10,Line 1,False
6,bus,2,13,1,Line 2,False
6,bus,3,22,10,Line 2,False
9,bus,0,2,2,Line 1,False
9,bus,1,9,9,Line 1,False
9,bus,2,14,2,Line 2,False
9,bus,3,21,9,Line 2,False
9,bus,4,0,0,Line 1,False
9,bus,5,11,11,Line 1,False
9,bus,6,12,0,Line 2,False
9,bus,7,23,11,Line 2,False
10,bus,0,2,2,Line 1,False
10,bus,1,9,9,Line 1,False
10,bus,2,14,2,Line 2,False
10,bus,3,21,9,Line 2,False
10,bus,4,0,0,Line 1,False
10,bus,5,11,11,Line 1,False
10,bus,6,12,0,Line 2,False
10,bus,7,23,11,Line 2,False
11,bus,0,2,2,Line 1,False
11,bus,1,9,9,Line 1,False
11,bus,2,14,2,Line 2,False
11,bus,3,21,9,Line 2,False
11,bus,4,0,0,Line 1,False
11,bus,5,11,11,Line 1,False
11,bus,6,12,0,Line 2,False
11,bus,7,23,11,Line 2,False
14,bus,0,3,3,Line 1,False
14,bus,1,8,8,Line 1,False
14,bus,2,15,3,Line 2,False
14,bus,3,20,8,Line 2,False
14,bus,4,1,1,Line 1,False
14,bus,5,10,10,Line 1,False
14,bus,6,13,1,Line 2,False
14,bus,7,22,10,Line 2,False
15,bus,0,3,3,Line 1,False
15,bus,1,8,8,Line 1,False
15,bus,2,15,3,Line 2,False
15,bus,3,20,8,Line 2,False
15,bus,4,1,1,Line 1,False
15,bus,5,10,10,Line 1,False
15,bus,6,13,1,Line 2,False
15,bus,7,22,10,Line 2,False
16,bus,0,3,3,Line 1,False
16,bus,1,8,8,Line 1,False
16,bus,2,15,3,Line 2,False
16,bus,3,20,8,Line 2,False
16,bus,4,1,1,Line 1,False
16,bus,5,10,10,Line 1,False
16,bus,6,13,1,Line 2,False
16,bus,7,22,10,Line 2,False
19,bus,0,4,4,Line 1,False
19,bus,1,7,7,Line 1,False
19,bus,2,16,4,Line 2,False
19,bus,3,19,7,Line 2,False
19,bus,4,2,2,Line 1,False
19,bus,5,9,9,Line 1,False
19,bus,6,14,2,Line 2,False
19,bus,7,21,9,Line 2,False
19,bus,8,0,0,Line 1,False
19,bus,9,11,11,Line 1,False
19,bus,10,12,0,Line 2,False
19,bus,11,23,11,Line 2,False
20,bus,0,4,4,Line 1,False
20,bus,1,7,7,Line 1,False
20,bus,2,16,4,Line 2,False
20,bus,3,19,7,Line 2,True
20,bus,4,2,2,Line 1,False
20,bus,5,9,9,Line 1,False
20,bus,6,14,2,Line 2,False
20,bus,7,21,9,Line 2,False
20,bus,8,0,0,Line 1,False
20,bus,9,11,11,Line 1,False
20,bus,10,12,0,Line 2,False
20,bus,11,23,11,Line 2,False
21,bus,0,4,4,Line 1,False
21,bus,1,7,7,Line 1,False
21,bus,2,16,4,Line 2,False
21,bus,3,19,7,Line 2,True
21,bus,4,2,2,Line 1,False
21,bus,5,9,9,Line 1,False
21,bus,6,14,2,Line 2,False
21,bus,7,21,9,Line 2,False
21,bus,8,0,0,Line 1,False
21,bus,9,11,11,Line 1,False
21,bus,10,12,0,Line 2,False
21,bus,11,23,11,Line 2,False
24,bus,0,5,5,Line 1,False
24,bus,1,6,6,Line 1,False
24,bus,2,17,5,Line 2,False
24,bus,3,18,6,Line 2,True
24,bus,4,3,3,Line 1,False
24,bus,5,8,8,Line 1,False
24,bus,6,15,3,Line 2,False
24,bus,7,20,8,Line 2,False
24,bus,8,1,1,Line 1,False
24,bus,9,10,10,Line 1,False
24,bus,10,13,1,Line 2,False
24,bus,11,22,10,Line 2,False
25,bus,0,5,5,Line 1,False
25,bus,1,6,6,Line 1,False
25,bus,2,17,5,Line 2,False
25,bus,3,18,6,Line 2,True
25,bus,4,3,3,Line 1,False
25,bus,5,8,8,Line 1,False
25,bus,6,15,3,Line 2,False
25,bus,7,20,8,Line 2,False
25,bus,8,1,1,Line 1,False
25,bus,9,10,10,Line 1,False
25,bus,10,13,1,Line 2,False
25,bus,11,22,10,Line 2,False
26,bus,0,5,5,Line 1,False
26,bus,1,6,6,Line 1,False
26,bus,2,17,5,Line 2,False
26,bus,3,18,6,Line 2,True
26,bus,4,3,3,Line 1,False
26,bus,5,8,8,Line 1,False
26,bus,6,15,3,Line 2,False
26,bus,7,20,8,Line 2,False
26,bus,8,1,1,Line 1,False
26,bus,9,10,10,Line 1,False
26,bus,10,13,1,Line 2,False
26,bus,11,22,10,Line 2,False
29,bus,0,6,6,Line 1,False
29,bus,1,5,5,Line 1,False
29,bus,2,18,6,Line 2,False
29,bus,3,17,5,Line 2,True
29,bus,4,4,4,Line 1,False
29,bus,5,7,7,Line 1,False
29,bus,6,16,4,Line 2,False
29,bus,7,19,7,Line 2,False
29,bus,8,2,2,Line 1,False
29,bus,9,9,9,Line 1,False
29,bus,10,14,2,Line 2,False
29,bus,11,21,9,Line 2,False
29,bus,12,0,0,Line 1,False
29,bus,13,11,11,Line 1,False
29,bus,14,12,0,Line 2,False
29,bus,15,23,11,Line 2,False
30,bus,0,6,6,Line 1,False
30,bus,1,5,5,Line 1,False
30,bus,2,18,6,Line 2,False
30,bus,3,17,5,Line 2,True
30,bus,4,4,4,Line 1,False
30,bus,5,7,7,Line 1,False
30,bus,6,16,4,Line 2,False
30,bus,7,19,7,Line 2,False
30,bus,8,2,2,Line 1,False
30,bus,9,9,9,Line 1,False
30,bus,10,14,2,Line 2,False
30,bus,11,21,9,Line 2,False
30,bus,12,0,0,Line 1,False
30,bus,13,11,11,Line 1,False
30,bus,14,12,0,Line 2,False
30,bus,15,23,11,Line 2,False
31,bus,0,6,6,Line 1,False
31,bus,1,5,5,Line 1,False
31,bus,2,18,6,Line 2,False
31,bus,3,17,5,Line 2,True
31,bus,4,4,4,Line 1,False
31,bus,5,7,7,Line 1,False
31,bus,6,16,4,Line 2,False
31,bus,7,19,7,Line 2,False
31,bus,8,2,2,Line 1,False
31,bus,9,9,9,Line 1,False
31,bus,10,14,2,Line 2,False
31,bus,11,21,9,Line 2,False
31,bus,12,0,0,Line 1,False
31,bus,13,11,11,Line 1,False
31,bus,14,12,0,Line 2,False
31,bus,15,23,11,Line 2,False
34,bus,0,7,7,Line 1,False
34,bus,1,4,4,Line 1,False
34,bus,2,19,7,Line 2,False
34,bus,3,16,4,Line 2,True
34,bus,4,5,5,Line 1,False
34,bus,5,6,6,Line 1,False
34,bus,6,17,5,Line 2,False
34,bus,7,18,6,Line 2,False
34,bus,8,3,3,Line 1,False
34,bus,9,8,8,Line 1,False
34,bus,10,15,3,Line 2,False
34,bus,11,20,8,Line 2,False
34,bus,12,1,1,Line 1,False
34,bus,13,10,10,Line 1,False
34,bus,14,13,1,Line 2,False
34,bus,15,22,10,Line 2,False
35,bus,0,7,7,Line 1,False
35,bus,1,4,4,Line 1,False
35,bus,2,19,7,Line 2,False
35,bus,3,16,4,Line 2,True
35,bus,4,5,5,Line 1,False
35,bus,5,6,6,Line 1,False
35,bus,6,17,5,Line 2,False
35,bus,7,18,6,Line 2,False
35,bus,8,3,3,Line 1,False
35,bus,9,8,8,Line 1,False
35,bus,10,15,3,Line 2,False
35,bus,11,20,8,Line 2,False
35,bus,12,1,1,Line 1,False
35,bus,13,10,10,Line 1,False
35,bus,14,13,1,Line 2,False
35,bus,15,22,10,Line 2,False
36,bus,0,7,7,Line 1,False
36,bus,1,4,4,Line 1,False
36,bus,2,19,7,Line 2,False
36,bus,3,16,4,Line 2,True
36,bus,4,5,5,Line 1,False
36,bus,5,6,6,Line 1,False
36,bus,6,17,5,Line 2,False
36,bus,7,18,6,Line 2,False
36,bus,8,3,3,Line 1,False
36,bus,9,8,8,Line 1,False
36,bus,10,15,3,Line 2,False
36,bus,11,20,8,Line 2,False
36,bus,12,1,1,Line 1,False
36,bus,13,10,10,Line 1,False
36,bus,14,13,1,Line 2,False
36,bus,15,22,10,Line 2,False
39,bus,0,8,8,Line 1,False
39,bus,1,3,3,Line 1,False
39,bus,2,20,8,Line 2,False
39,bus,3,15,3,Line 2,True
39,bus,4,6,6,Line 1,False
39,bus,5,5,5,Line 1,False
39,bus,6,18,6,Line 2,False
39,bus,7,17,5,Line 2,False
39,bus,8,4,4,Line 1,False
39,bus,9,7,7,Line 1,False
39,bus,10,16,4,Line 2,False
39,bus,11,19,7,Line 2,False
39,bus,12,2,2,Line 1,False
39,bus,13,9,9,Line 1,False
39,bus,14,14,2,Line 2,False
39,bus,15,21,9,Line 2,False
39,bus,16,0,0,Line 1,False
39,bus,17,11,11,Line 1,False
39,bus,18,12,0,Line 2,False
39,bus,19,23,11,Line 2,False
40,bus,0,8,8,Line 1,False
40,bus,1,3,3,Line 1,False
40,bus,2,20,8,Line 2,False
40,bus,3,15,3,Line 2,True
40,bus,4,6,6,Line 1,False
40,bus,5,5,5,Line 1,False
40,bus,6,18,6,Line 2,False
40,bus,7,17,5,Line 2,False
40,bus,8,4,4,Line 1,False
40,bus,9,7,7,Line 1,False
40,bus,10,16,4,Line 2,False
40,bus,11,19,7,Line 2,False
40,bus,12,2,2,Line 1,False
40,bus,13,9,9,Line 1,False
40,bus,14,14,2,Line 2,False
40,bus,15,21,9,Line 2,False
40,bus,16,0,0,Line 1,False
40,bus,17,11,11,Line 1,False
40,bus,18,12,0,Line 2,False
40,bus,19,23,11,Line 2,False
41,bus,0,8,8,Line 1,False
41,bus,1,3,3,Line 1,False
41,bus,2,20,8,Line 2,False
41,bus,3,15,3,Line 2,True
41,bus,4,6,6,Line 1,False
41,bus,5,5,5,Line 1,False
41,bus,6,18,6,Line 2,False
41,bus,7,17,5,Line 2,False
41,bus,8,4,4,Line 1,False
41,bus,9,7,7,Line 1,False
41,bus,10,16,4,Line 2,False
41,bus,11,19,7,Line 2,False
41,bus,12,2,2,Line 1,False
41,bus,13,9,9,Line 1,False
41,bus,14,14,2,Line 2,False
41,bus,15,21,9,Line 2,False
41,bus,16,0,0,Line 1,False
41,bus,17,11,11,Line 1,False
41,bus,18,12,0,Line 2,False
41,bus,19,23,11,Line 2,False
44,bus,0,9,9,Line 1,False
44,bus,1,2,2,Line 1,False
44,bus,2,21,9,Line 2,False
44,bus,3,14,2,Line 2,True
44,bus,4,7,7,Line 1,False
44,bus,5,4,4,Line 1,False
44,bus,6,19,7,Line 2,False
44,bus,7,16,4,Line 2,False
44,bus,8,5,5,Line 1,False
44,bus,9,6,6,Line 1,False
44,bus,10,17,5,Line 2,False
44,bus,11,18,6,Line 2,False
44,bus,12,3,3,Line 1,False
44,bus,13,8,8,Line 1,False
44,bus,14,15,3,Line 2,False
44,bus,15,20,8,Line 2,False
44,bus,16,1,1,Line 1,False
44,bus,17,10,10,Line 1,False
44,bus,18,13,1,Line 2,False
44,bus,19,22,10,Line 2,False
45,bus,0,9,9,Line 1,False
45,bus,1,2,2,Line 1,False
45,bus,2,21,9,Line 2,False
45,bus,3,14,2,Line 2,False
45,bus,4,7,7,Line 1,False
45,bus,5,4,4,Line 1,False
45,bus,6,19,7,Line 2,False
45,bus,7,16,4,Line 2,False
45,bus,8,5,5,Line 1,False
45,bus,9,6,6,Line 1,False
45,bus,10,17,5,Line 2,False
45,bus,11,18,6,Line 2,False
45,bus,12,3,3,Line 1,False
45,bus,13,8,8,Line 1,False
45,bus,14,15,3,Line 2,False
45,bus,15,20,8,Line 2,False
45,bus,16,1,1,Line 1,False
45,bus,17,10,10,Line 1,False
45,bus,18,13,1,Line 2,False
45,bus,19,22,10,Line 2,False
46,bus,0,9,9,Line 1,False
46,bus,1,2,2,Line 1,False
46,bus,2,21,9,Line 2,False
46,bus,3,14,2,Line 2,False
46,bus,4,7,7,Line 1,False
46,bus,5,4,4,Line 1,False
46,bus,6,19,7,Line 2,False
46,bus,7,16,4,Line 2,False
46,bus,8,5,5,Line 1,False
46,bus,9,6,6,Line 1,False
46,bus,10,17,5,Line 2,False
46,bus,11,18,6,Line 2,False
46,bus,12,3,3,Line 1,False
46,bus,13,8,8,Line 1,False
46,bus,14,15,3,Line 2,False
46,bus,15,20,8,Line 2,False
46,bus,16,1,1,Line 1,False
46,bus,17,10,10,Line 1,False
46,bus,18,13,1,Line 2,False
46,bus,19,22,10,Line 2,False
49,bus,0,10,10,Line 1,False
49,bus,1,1,1,Line 1,False
49,bus,2,22,10,Line 2,False
49,bus,3,13,1,Line 2,False
49,bus,4,8,8,Line 1,False
49,bus,5,3,3,Line 1,False
49,bus,6,20,8,Line 2,False
49,bus,7,15,3,Line 2,False
49,bus,8,6,6,Line 1,False
49,bus,9,5,5,Line 1,False
49,bus,10,18,6,Line 2,False
49,bus,11,17,5,Line 2,False
49,bus,12,4,4,Line 1,False
49,bus,13,7,7,Line 1,False
49,bus,14,16,4,Line 2,False
49,bus,15,19,7,Line 2,False
49,bus,16,2,2,Line 1,False
49,bus,17,9,9,Line 1,False
49,bus,18,14,2,Line 2,False
49,bus,19,21,9,Line 2,False
49,bus,20,0,0,Line 1,False
49,bus,21,11,11,Line 1,False
49,bus,22,12,0,Line 2,False
49,bus,23,23,11,Line 2,False
50,bus,0,10,10,Line 1,False
50,bus,1,1,1,Line 1,False
50,bus,2,22,10,Line 2,False
50,bus,3,13,1,Line 2,False
50,bus,4,8,8,Line 1,False
50,bus,5,3,3,Line 1,False
50,bus,6,20,8,Line 2,False
50,bus,7,15,3,Line 2,False
50,bus,8,6,6,Line 1,False
50,bus,9,5,5,Line 1,False
50,bus,10,18,6,Line 2,False
50,bus,11,17,5,Line 2,False
50,bus,12,4,4,Line 1,False
50,bus,13,7,7,Line 1,False
50,bus,14,16,4,Line 2,False
50,bus,15,19,7,Line 2,False
50,bus,16,2,2,Line 1,False
50,bus,17,9,9,Line 1,False
50,bus,18,14,2,Line 2,False
50,bus,19,21,9,Line 2,False
50,bus,20,0,0,Line 1,False
50,bus,21,11,11,Line 1,False
50,bus,22,12,0,Line 2,False
50,bus,23,23,11,Line 2,False
51,bus,0,10,10,Line 1,False
51,bus,1,1,1,Line 1,False
51,bus,2,22,10,Line 2,False
51,bus,3,13,1,Line 2,False
51,bus,4,8,8,Line 1,False
51,bus,5,3,3,Line 1,False
51,bus,6,20,8,Line 2,False
51,bus,7,15,3,Line 2,False
51,bus,8,6,6,Line 1,False
51,bus,9,5,5,Line 1,False
51,bus,10,18,6,Line 2,False
51,bus,11,17,5,Line 2,False
51,bus,12,4,4,Line 1,False
51,bus,13,7,7,Line 1,False
51,bus,14,16,4,Line 2,False
51,bus,15,19,7,Line 2,False
51,bus,16,2,2,Line 1,False
51,bus,17,9,9,Line 1,False
51,bus,18,14,2,Line 2,False
51,bus,19,21,9,Line 2,False
51,bus,20,0,0,Line 1,False
51,bus,21,11,11,Line 1,False
51,bus,22,12,0,Line 2,False
51,bus,23,23,11,Line 2,False
54,bus,0,11,11,Line 1,False
54,bus,1,0,0,Line 1,False
54,bus,2,23,11,Line 2,False
54,bus,3,12,0,Line 2,False
54,bus,4,9,9,Line 1,False
54,bus,5,2,2,Line 1,False
54,bus,6,21,9,Line 2,False
54,bus,7,14,2,Line 2,False
54,bus,8,7,7,Line 1,False
54,bus,9,4,4,Line 1,False
54,bus,10,19,7,Line 2,False
54,bus,11,16,4,Line 2,False
54,bus,12,5,5,Line 1,False
54,bus,13,6,6,Line 1,False
54,bus,14,17,5,Line 2,False
54,bus,15,18,6,Line 2,False
54,bus,16,3,3,Line 1,False
54,bus,17,8,8,Line 1,False
54,bus,18,15,3,Line 2,False
54,bus,19,20,8,Line 2,False
54,bus,20,1,1,Line 1,False
54,bus,21,10,10,Line 1,False
54,bus,22,13,1,Line 2,False
54,bus,23,22,10,Line 2,False
55,bus,0,11,11,Line 1,False
55,bus,1,0,0,Line 1,False
55,bus,2,23,11,Line 2,False
55,bus,3,12,0,Line 2,False
55,bus,4,9,9,Line 1,False
55,bus,5,2,2,Line 1,False
55,bus,6,21,9,Line 2,False
55,bus,7,14,2,Line 2,False
55,bus,8,7,7,Line 1,False
55,bus,9,4,4,Line 1,False
55,bus,10,19,7,Line 2,False
55,bus,11,16,4,Line 2,False
55,bus,12,5,5,Line 1,False
55,bus,13,6,6,Line 1,False
55,bus,14,17,5,Line 2,False
55,bus,15,18,6,Line 2,False
55,bus,16,3,3,Line 1,False
55,bus,17,8,8,Line 1,False
55,bus,18,15,3,Line 2,False
55,bus,19,20,8,Line 2,False
55,bus,20,1,1,Line 1,False
55,bus,21,10,10,Line 1,False
55,bus,22,13,1,Line 2,False
55,bus,23,22,10,Line 2,False
56,bus,0,11,11,Line 1,False
56,bus,1,0,0,Line 1,False
56,bus,2,23,11,Line 2,False
56,bus,3,12,0,Line 2,False
56,bus,4,9,9,Line 1,False
56,bus,5,2,2,Line 1,False
56,bus,6,21,9,Line 2,False
56,bus,7,14,2,Line 2,False
56,bus,8,7,7,Line 1,False
56,bus,9,4,4,Line 1,False
56,bus,10,19,7,Line 2,False
56,bus,11,16,4,Line 2,False
56,bus,12,5,5,Line 1,False
56,bus,13,6,6,Line 1,False
56,bus,14,17,5,Line 2,False
56,bus,15,18,6,Line 2,False
56,bus,16,3,3,Line 1,False
56,bus,17,8,8,Line 1,False
56,bus,18,15,3,Line 2,False
56,bus,19,20,8,Line 2,False
56,bus,20,1,1,Line 1,False
56,bus,21,10,10,Line 1,False
56,bus,22,13,1,Line 2,False
56,bus,23,22,10,Line 2,False
59,bus,0,10,10,Line 1,False
59,bus,1,1,1,Line 1,False
59,bus,2,22,10,Line 2,False
59,bus,3,13,1,Line 2,False
59,bus,4,10,10,Line 1,False
59,bus,5,1,1,Line 1,False
59,bus,6,22,10,Line 2,False
59,bus,7,13,1,Line 2,False
59,bus,8,8,8,Line 1,False
59,bus,9,3,3,Line 1,False
59,bus,10,20,8,Line 2,False
59,bus,11,15,3,Line 2,False
59,bus,12,6,6,Line 1,False
59,bus,13,5,5,Line 1,False
59,bus,14,18,6,Line 2,False
59,bus,15,17,5,Line 2,False
59,bus,16,4,4,Line 1,False
59,bus,17,7,7,Line 1,False
59,bus,18,16,4,Line 2,False
59,bus,19,19,7,Line 2,False
59,bus,20,2,2,Line 1,False
59,bus,21,9,9,Line 1,False
59,bus,22,14,2,Line 2,False
59,bus,23,21,9,Line 2,False
60,bus,0,10,10,Line 1,False
60,bus,1,1,1,Line 1,False
60,bus,2,22,10,Line 2,False
60,bus,3,13,1,Line 2,False
60,bus,4,10,10,Line 1,False
60,bus,5,1,1,Line 1,False
60,bus,6,22,10,Line 2,False
60,bus,7,13,1,Line 2,False
60,bus,8,8,8,Line 1,False
60,bus,9,3,3,Line 1,False
60,bus,10,20,8,Line 2,False
60,bus,11,15,3,Line 2,False
60,bus,12,6,6,Line 1,False
60,bus,13,5,5,Line 1,False
60,bus,14,18,6,Line 2,False
60,bus,15,17,5,Line 2,False
60,bus,16,4,4,Line 1,False
60,bus,17,7,7,Line 1,False
60,bus,18,16,4,Line 2,False
60,bus,19,19,7,Line 2,False
60,bus,20,2,2,Line 1,False
60,bus,21,9,9,Line 1,False
60,bus,22,14,2,Line 2,False
60,bus,23,21,9,Line 2,False
61,bus,0,10,10,Line 1,False
61,bus,1,1,1,Line 1,False
61,bus,2,22,10,Line 2,False
61,bus,3,13,1,Line 2,False
61,bus,4,10,10,Line 1,False
61,bus,5,1,1,Line 1,False
61,bus,6,22,10,Line 2,False
61,bus,7,13,1,Line 2,False
61,bus,8,8,8,Line 1,False
61,bus,9,3,3,Line 1,False
61,bus,10,20,8,Line 2,False
61,bus,11,15,3,Line 2,False
61,bus,12,6,6,Line 1,False
61,bus,13,5,5,Line 1,False
61,bus,14,18,6,Line 2,False
61,bus,15,17,5,Line 2,False
61,bus,16,4,4,Line 1,False
61,bus,17,7,7,Line 1,False
61,bus,18,16,4,Line 2,False
61,bus,19,19,7,Line 2,False
61,bus,20,2,2,Line 1,False
61,bus,21,9,9,Line 1,False
61,bus,22,14,2,Line 2,False
61,bus,23,21,9,Line 2,False
64,bus,0,9,9,Line 1,False
64,bus,1,2,2,Line 1,False
64,bus,2,21,9,Line 2,False
64,bus,3,14,2,Line 2,False
64,bus,4,11,11,Line 1,False
64,bus,5,0,0,Line 1,False
64,bus,6,23,11,Line 2,False
64,bus,7,12,0,Line 2,False
64,bus,8,9,9,Line 1,False
64,bus,9,2,2,Line 1,False
64,bus,10,21,9,Line 2,False
64,bus,11,14,2,Line 2,False
64,bus,12,7,7,Line 1,False
64,bus,13,4,4,Line 1,False
64,bus,14,19,7,Line 2,False
64,bus,15,16,4,Line 2,False
64,bus,16,5,5,Line 1,False
64,bus,17,6,6,Line 1,False
64,bus,18,17,5,Line 2,False
64,bus,19,18,6,Line 2,False
64,bus,20,3,3,Line 1,False
64,bus,21,8,8,Line 1,False
64,bus,22,15,3,Line 2,False
64,bus,23,20,8,Line 2,False
65,bus,0,9,9,Line 1,False
65,bus,1,2,2,Line 1,False
65,bus,2,21,9,Line 2,False
65,bus,3,14,2,Line 2,False
65,bus,4,11,11,Line 1,False
65,bus,5,0,0,Line 1,False
65,bus,6,23,11,Line 2,True
65,bus,7,12,0,Line 2,False
65,bus,8,9,9,Line 1,False
65,bus,9,2,2,Line 1,False
65,bus,10,21,9,Line 2,False
65,bus,11,14,2,Line 2,False
65,bus,12,7,7,Line 1,False
65,bus,13,4,4,Line 1,False
65,bus,14,19,7,Line 2,False
65,bus,15,16,4,Line 2,False
65,bus,16,5,5,Line 1,False
65,bus,17,6,6,Line 1,False
65,bus,18,17,5,Line 2,False
65,bus,19,18,6,Line 2,False
65,bus,20,3,3,Line 1,False
65,bus,21,8,8,Line 1,False
65,bus,22,15,3,Line 2,False
65,bus,23,20,8,Line 2,False
66,bus,0,9,9,Line 1,False
66,bus,1,2,2,Line 1,False
66,bus,2,21,9,Line 2,False
66,bus,3,14,2,Line 2,False
66,bus,4,11,11,Line 1,False
66,bus,5,0,0,Line 1,False
66,bus,6,23,11,Line 2,True
66,bus,7,12,0,Line 2,False
66,bus,8,9,9,Line 1,False
66,bus,9,2,2,Line 1,False
66,bus,10,21,9,Line 2,False
66,bus,11,14,2,Line 2,False
66,bus,12,7,7,Line 1,False
66,bus,13,4,4,Line 1,False
66,bus,14,19,7,Line 2,False
66,bus,15,16,4,Line 2,False
66,bus,16,5,5,Line 1,False
66,bus,17,6,6,Line 1,False
66,bus,18,17,5,Line 2,False
66,bus,19,18,6,Line 2,False
66,bus,20,3,3,Line 1,False
66,bus,21,8,8,Line 1,False
66,bus,22,15,3,Line 2,False
66,bus,23,20,8,Line 2,False
69,bus,0,8,8,Line 1,False
69,bus,1,3,3,Line 1,False
69,bus,2,20,8,Line 2,False
69,bus,3,15,3,Line 2,False
69,bus,4,10,10,Line 1,False
69,bus,5,1,1,Line 1,False
69,bus,6,22,10,Line 2,True
69,bus,7,13,1,Line 2,False
69,bus,8,10,10,Line 1,False
69,bus,9,1,1,Line 1,False
69,bus,10,22,10,Line 2,False
69,bus,11,13,1,Line 2,False
69,bus,12,8,8,Line 1,False
69,bus,13,3,3,Line 1,False
69,bus,14,20,8,Line 2,False
69,bus,15,15,3,Line 2,False
69,bus,16,6,6,Line 1,False
69,bus,17,5,5,Line 1,False
69,bus,18,18,6,Line 2,False
69,bus,19,17,5,Line 2,False
69,bus,20,4,4,Line 1,False
69,bus,21,7,7,Line 1,False
69,bus,22,16,4,Line 2,False
69,bus,23,19,7,Line 2,False
70,bus,0,8,8,Line 1,False
70,bus,1,3,3,Line 1,False
70,bus,2,20,8,Line 2,False
70,bus,3,15,3,Line 2,False
70,bus,4,10,10,Line 1,False
70,bus,5,1,1,Line 1,False
70,bus,6,22,10,Line 2,True
70,bus,7,13,1,Line 2,False
70,bus,8,10,10,Line 1,False
70,bus,9,1,1,Line 1,False
70,bus,10,22,10,Line 2,False
70,bus,11,13,1,Line 2,False
70,bus,12,8,8,Line 1,False
70,bus,13,3,3,Line 1,False
70,bus,14,20,8,Line 2,False
70,bus,15,15,3,Line 2,False
70,bus,16,6,6,Line 1,False
70,bus,17,5,5,Line 1,False
70,bus,18,18,6,Line 2,False
70,bus,19,17,5,Line 2,False
70,bus,20,4,4,Line 1,False
70,bus,21,7,7,Line 1,False
70,bus,22,16,4,Line 2,False
70,bus,23,19,7,Line 2,False
71,bus,0,8,8,Line 1,False
71,bus,1,3,3,Line 1,False
71,bus,2,20,8,Line 2,False
71,bus,3,15,3,Line 2,False
71,bus,4,10,10,Line 1,False
71,bus,5,1,1,Line 1,False
71,bus,6,22,10,Line 2,True
71,bus,7,13,1,Line 2,False
71,bus,8,10,10,Line 1,False
71,bus,9,1,1,Line 1,False
71,bus,10,22,10,Line 2,False
71,bus,11,13,1,Line 2,False
71,bus,12,8,8,Line 1,False
71,bus,13,3,3,Line 1,False
71,bus,14,20,8,Line 2,False
71,bus,15,15,3,Line 2,False
71,bus,16,6,6,Line 1,False
71,bus,17,5,5,Line 1,False
71,bus,18,18,6,Line 2,False
71,bus,19,17,5,Line 2,False
71,bus,20,4,4,Line 1,False
71,bus,21,7,7,Line 1,False
71,bus,22,16,4,Line 2,False
71,bus,23,19,7,Line 2,False
74,bus,0,7,7,Line 1,False
74,bus,1,4,4,Line 1,False
74,bus,2,19,7,Line 2,False
74,bus,3,16,4,Line 2,False
74,bus,4,9,9,Line 1,False
74,bus,5,2,2,Line 1,False
74,bus,6,21,9,Line 2,True
74,bus,7,14,2,Line 2,False
74,bus,8,11,11,Line 1,False
74,bus,9,0,0,Line 1,False
74,bus,10,23,11,Line 2,False
74,bus,11,12,0,Line 2,False
74,bus,12,9,9,Line 1,False
74,bus,13,2,2,Line 1,False
74,bus,14,21,9,Line 2,False
74,bus,15,14,2,Line 2,False
74,bus,16,7,7,Line 1,False
74,bus,17,4,4,Line 1,False
74,bus,18,19,7,Line 2,False
74,bus,19,16,4,Line 2,False
74,bus,20,5,5,Line 1,False
74,bus,21,6,6,Line 1,False
74,bus,22,17,5,Line 2,False
74,bus,23,18,6,Line 2,False
75,bus,0,7,7,Line 1,False
75,bus,1,4,4,Line 1,False
75,bus,2,19,7,Line 2,False
75,bus,3,16,4,Line 2,False
75,bus,4,9,9,Line 1,False
75,bus,5,2,2,Line 1,False
75,bus,6,21,9,Line 2,True
75,bus,7,14,2,Line 2,False
75,bus,8,11,11,Line 1,False
75,bus,9,0,0,Line 1,False
75,bus,10,23,11,Line 2,False
75,bus,11,12,0,Line 2,False
75,bus,12,9,9,Line 1,False
75,bus,13,2,2,Line 1,False
75,bus,14,21,9,Line 2,False
75,bus,15,14,2,Line 2,False
75,bus,16,7,7,Line 1,False
75,bus,17,4,4,Line 1,False
75,bus,18,19,7,Line 2,False
75,bus,19,16,4,Line 2,False
75,bus,20,5,5,Line 1,False
75,bus,21,6,6,Line 1,False
75,bus,22,17,5,Line 2,False
75,bus,23,18,6,Line 2,False
76,bus,0,7,7,Line 1,False
76,bus,1,4,4,Line 1,False
76,bus,2,19,7,Line 2,False
76,bus,3,16,4,Line 2,False
76,bus,4,9,9,Line 1,False
76,bus,5,2,2,Line 1,False
76,bus,6,21,9,Line 2,True
76,bus,7,14,2,Line 2,False
76,bus,8,11,11,Line 1,False
76,bus,9,0,0,Line 1,False
76,bus,10,23,11,Line 2,False
76,bus,11,12,0,Line 2,False
