time,entity,id,x,y,status,battery,region,direction
79,drone,6,2.0,60.0,idle,261.8780618983665,global,
79,drone,7,30.0,60.0,idle,277.30542518205556,global,
79,drone,8,50.0,75.0,idle,276.49624070494025,global,
79,bus,0,15.0,60.0,at_station,,,-1.0
79,bus,1,15.0,50.0,at_station,,,1.0
79,bus,2,50.0,25.0,at_station,,,-1.0
79,bus,3,50.0,15.0,at_station,,,1.0
79,bus,4,35.0,60.0,at_station,,,-1.0
79,bus,5,15.0,30.0,at_station,,,1.0
79,bus,6,50.0,45.0,at_station,,,-1.0
79,bus,7,30.0,15.0,at_station,,,1.0
79,bus,8,55.0,60.0,at_station,,,-1.0
79,bus,9,15.0,10.0,at_station,,,1.0
79,bus,10,50.0,65.0,at_station,,,-1.0
79,bus,11,10.0,15.0,at_station,,,1.0
79,bus,12,55.0,60.0,at_station,,,1.0
79,bus,13,15.0,10.0,at_station,,,-1.0
79,bus,14,50.0,65.0,at_station,,,1.0
79,bus,15,10.0,15.0,at_station,,,-1.0
79,bus,16,35.0,60.0,at_station,,,1.0
79,bus,17,15.0,30.0,at_station,,,-1.0
79,bus,18,50.0,45.0,at_station,,,1.0
79,bus,19,30.0,15.0,at_station,,,-1.0
79,bus,20,15.0,60.0,at_station,,,1.0
79,bus,21,15.0,50.0,at_station,,,-1.0
79,bus,22,50.0,25.0,at_station,,,1.0
79,bus,23,50.0,15.0,at_station,,,-1.0
80,drone,0,25.0,24.0,idle,282.8325271496503,global,
80,drone,1,15.0,19.0,idle,253.11116430423982,global,
80,drone,2,20.0,40.0,idle,245.3152612982767,global,
80,drone,3,18.0,24.0,idle,283.1538585170036,global,
80,drone,4,41.0,37.0,idle,228.73550470748137,global,
80,drone,5,57.0,48.0,idle,287.4471222093738,global,
80,drone,6,2.0,60.0,idle,261.8780618983665,global,
80,drone,7,30.0,60.0,idle,277.30542518205556,global,
80,drone,8,50.0,75.0,idle,276.49624070494025,global,
80,bus,0,15.0,60.0,at_station,,,-1.0
80,bus,1,15.0,50.0,at_station,,,1.0
80,bus,2,50.0,25.0,at_station,,,-1.0
80,bus,3,50.0,15.0,at_station,,,1.0
80,bus,4,35.0,60.0,at_station,,,-1.0
80,bus,5,15.0,30.0,at_station,,,1.0
80,bus,6,50.0,45.0,at_station,,,-1.0
80,bus,7,30.0,15.0,at_station,,,1.0
80,bus,8,55.0,60.0,at_station,,,-1.0
80,bus,9,15.0,10.0,at_station,,,1.0
80,bus,10,50.0,65.0,at_station,,,-1.0
80,bus,11,10.0,15.0,at_station,,,1.0
80,bus,12,55.0,60.0,at_station,,,1.0
80,bus,13,15.0,10.0,at_station,,,-1.0
80,bus,14,50.0,65.0,at_station,,,1.0
80,bus,15,10.0,15.0,at_station,,,-1.0
80,bus,16,35.0,60.0,at_station,,,1.0
80,bus,17,15.0,30.0,at_station,,,-1.0
80,bus,18,50.0,45.0,at_station,,,1.0
80,bus,19,30.0,15.0,at_station,,,-1.0
80,bus,20,15.0,60.0,at_station,,,1.0
80,bus,21,15.0,50.0,at_station,,,-1.0
80,bus,22,50.0,25.0,at_station,,,1.0
80,bus,23,50.0,15.0,at_station,,,-1.0
81,drone,0,25.0,24.0,idle,282.8325271496503,global,
81,drone,1,15.0,19.0,idle,253.11116430423982,global,
81,drone,2,20.0,40.0,idle,245.3152612982767,global,
81,drone,3,18.0,24.0,idle,283.1538585170036,global,
81,drone,4,41.0,37.0,idle,228.73550470748137,global,
81,drone,5,57.0,48.0,idle,287.4471222093738,global,
81,drone,6,2.0,60.0,idle,261.8780618983665,global,
81,drone,7,30.0,60.0,idle,277.30542518205556,global,
81,drone,8,50.0,75.0,idle,276.49624070494025,global,
81,bus,0,15.0,60.0,at_station,,,-1.0
81,bus,1,15.0,50.0,at_station,,,1.0
81,bus,2,50.0,25.0,at_station,,,-1.0
81,bus,3,50.0,15.0,at_station,,,1.0
81,bus,4,35.0,60.0,at_station,,,-1.0
81,bus,5,15.0,30.0,at_station,,,1.0
81,bus,6,50.0,45.0,at_station,,,-1.0
81,bus,7,30.0,15.0,at_station,,,1.0
81,bus,8,55.0,60.0,at_station,,,-1.0
81,bus,9,15.0,10.0,at_station,,,1.0
81,bus,10,50.0,65.0,at_station,,,-1.0
81,bus,11,10.0,15.0,at_station,,,1.0
81,bus,12,55.0,60.0,at_station,,,1.0
81,bus,13,15.0,10.0,at_station,,,-1.0
81,bus,14,50.0,65.0,at_station,,,1.0
81,bus,15,10.0,15.0,at_station,,,-1.0
81,bus,16,35.0,60.0,at_station,,,1.0
81,bus,17,15.0,30.0,at_station,,,-1.0
81,bus,18,50.0,45.0,at_station,,,1.0
81,bus,19,30.0,15.0,at_station,,,-1.0
81,bus,20,15.0,60.0,at_station,,,1.0
81,bus,21,15.0,50.0,at_station,,,-1.0
81,bus,22,50.0,25.0,at_station,,,1.0
81,bus,23,50.0,15.0,at_station,,,-1.0
82,drone,0,25.0,24.0,idle,282.8325271496503,global,
82,drone,1,15.0,19.0,idle,253.11116430423982,global,
82,drone,2,20.0,40.0,idle,245.3152612982767,global,
82,drone,3,18.0,24.0,idle,283.1538585170036,global,
82,drone,4,41.0,37.0,idle,228.73550470748137,global,
82,drone,5,57.0,48.0,idle,287.4471222093738,global,
82,drone,6,2.0,60.0,idle,261.8780618983665,global,
82,drone,7,30.0,60.0,idle,277.30542518205556,global,
82,drone,8,50.0,75.0,idle,276.49624070494025,global,
82,bus,0,15.0,57.5,moving,,,-1.0
82,bus,1,15.0,52.5,moving,,,1.0
82,bus,2,50.0,22.5,moving,,,-1.0
82,bus,3,50.0,17.5,moving,,,1.0
82,bus,4,32.5,60.0,moving,,,-1.0
82,bus,5,15.0,32.5,moving,,,1.0
82,bus,6,50.0,42.5,moving,,,-1.0
82,bus,7,32.5,15.0,moving,,,1.0
82,bus,8,52.5,60.0,moving,,,-1.0
82,bus,9,15.0,12.5,moving,,,1.0
82,bus,10,50.0,62.5,moving,,,-1.0
82,bus,11,12.5,15.0,moving,,,1.0
82,bus,12,57.5,60.0,moving,,,1.0
82,bus,13,15.0,7.5,moving,,,-1.0
82,bus,14,50.0,67.5,moving,,,1.0
82,bus,15,7.5,15.0,moving,,,-1.0
82,bus,16,37.5,60.0,moving,,,1.0
82,bus,17,15.0,27.5,moving,,,-1.0
82,bus,18,50.0,47.5,moving,,,1.0
82,bus,19,27.5,15.0,moving,,,-1.0
82,bus,20,17.5,60.0,moving,,,1.0
82,bus,21,15.0,47.5,moving,,,-1.0
82,bus,22,50.0,27.5,moving,,,1.0
82,bus,23,47.5,15.0,moving,,,-1.0
83,drone,0,25.0,24.0,idle,282.8325271496503,global,
83,drone,1,15.0,19.0,idle,253.11116430423982,global,
83,drone,2,20.0,40.0,idle,245.3152612982767,global,
83,drone,3,18.0,24.0,idle,283.1538585170036,global,
83,drone,4,41.0,37.0,idle,228.73550470748137,global,
83,drone,5,57.0,48.0,idle,287.4471222093738,global,
83,drone,6,2.0,60.0,idle,261.8780618983665,global,
83,drone,7,30.0,60.0,idle,277.30542518205556,global,
83,drone,8,50.0,75.0,idle,276.49624070494025,global,
83,bus,0,15.0,52.5,moving,,,-1.0
83,bus,1,15.0,57.5,moving,,,1.0
83,bus,2,50.0,17.5,moving,,,-1.0
83,bus,3,50.0,22.5,moving,,,1.0
83,bus,4,27.5,60.0,moving,,,-1.0
83,bus,5,15.0,37.5,moving,,,1.0
83,bus,6,50.0,37.5,moving,,,-1.0
83,bus,7,37.5,15.0,moving,,,1.0
83,bus,8,47.5,60.0,moving,,,-1.0
83,bus,9,15.0,17.5,moving,,,1.0
83,bus,10,50.0,57.5,moving,,,-1.0
83,bus,11,17.5,15.0,moving,,,1.0
83,bus,12,62.5,60.0,moving,,,1.0
83,bus,13,15.0,2.5,moving,,,-1.0
83,bus,14,50.0,72.5,moving,,,1.0
83,bus,15,2.5,15.0,moving,,,-1.0
83,bus,16,42.5,60.0,moving,,,1.0
83,bus,17,15.0,22.5,moving,,,-1.0
83,bus,18,50.0,52.5,moving,,,1.0
83,bus,19,22.5,15.0,moving,,,-1.0
83,bus,20,22.5,60.0,moving,,,1.0
83,bus,21,15.0,42.5,moving,,,-1.0
83,bus,22,50.0,32.5,moving,,,1.0
83,bus,23,42.5,15.0,moving,,,-1.0
84,drone,0,25.0,24.0,idle,282.8325271496503,global,
84,drone,1,15.0,19.0,idle,253.11116430423982,global,
84,drone,2,20.0,40.0,idle,245.3152612982767,global,
84,drone,3,18.0,24.0,idle,283.1538585170036,global,
84,drone,4,41.0,37.0,idle,228.73550470748137,global,
84,drone,5,57.0,48.0,idle,287.4471222093738,global,
84,drone,6,2.0,60.0,idle,261.8780618983665,global,
84,drone,7,30.0,60.0,idle,277.30542518205556,global,
84,drone,8,50.0,75.0,idle,276.49624070494025,global,
84,bus,0,15.0,50.0,at_station,,,-1.0
84,bus,1,15.0,60.0,at_station,,,1.0
84,bus,2,50.0,15.0,at_station,,,-1.0
84,bus,3,50.0,25.0,at_station,,,1.0
84,bus,4,25.0,60.0,at_station,,,-1.0
84,bus,5,15.0,40.0,at_station,,,1.0
84,bus,6,50.0,35.0,at_station,,,-1.0
84,bus,7,40.0,15.0,at_station,,,1.0
84,bus,8,45.0,60.0,at_station,,,-1.0
84,bus,9,15.0,20.0,at_station,,,1.0
84,bus,10,50.0,55.0,at_station,,,-1.0
84,bus,11,20.0,15.0,at_station,,,1.0
84,bus,12,65.0,60.0,at_station,,,1.0
84,bus,13,15.0,0.0,at_station,,,-1.0
84,bus,14,50.0,75.0,at_station,,,1.0
84,bus,15,0.0,15.0,at_station,,,-1.0
84,bus,16,45.0,60.0,at_station,,,1.0
84,bus,17,15.0,20.0,at_station,,,-1.0
84,bus,18,50.0,55.0,at_station,,,1.0
84,bus,19,20.0,15.0,at_station,,,-1.0
84,bus,20,25.0,60.0,at_station,,,1.0
84,bus,21,15.0,40.0,at_station,,,-1.0
84,bus,22,50.0,35.0,at_station,,,1.0
84,bus,23,40.0,15.0,at_station,,,-1.0
85,drone,0,25.0,24.0,idle,282.8325271496503,global,
85,drone,1,15.0,19.0,idle,253.11116430423982,global,
85,drone,2,20.0,40.0,idle,245.3152612982767,global,
85,drone,3,18.0,24.0,idle,283.1538585170036,global,
85,drone,4,41.0,37.0,idle,228.73550470748137,global,
85,drone,5,57.0,48.0,idle,287.4471222093738,global,
85,drone,6,2.0,60.0,idle,261.8780618983665,global,
85,drone,7,30.0,60.0,idle,277.30542518205556,global,
85,drone,8,50.0,75.0,idle,276.49624070494025,global,
85,bus,0,15.0,50.0,at_station,,,-1.0
85,bus,1,15.0,60.0,at_station,,,1.0
85,bus,2,50.0,15.0,at_station,,,-1.0
85,bus,3,50.0,25.0,at_station,,,1.0
85,bus,4,25.0,60.0,at_station,,,-1.0
85,bus,5,15.0,40.0,at_station,,,1.0
85,bus,6,50.0,35.0,at_station,,,-1.0
85,bus,7,40.0,15.0,at_station,,,1.0
85,bus,8,45.0,60.0,at_station,,,-1.0
85,bus,9,15.0,20.0,at_station,,,1.0
85,bus,10,50.0,55.0,at_station,,,-1.0
85,bus,11,20.0,15.0,at_station,,,1.0
85,bus,12,65.0,60.0,at_station,,,1.0
85,bus,13,15.0,0.0,at_station,,,-1.0
85,bus,14,50.0,75.0,at_station,,,1.0
85,bus,15,0.0,15.0,at_station,,,-1.0
85,bus,16,45.0,60.0,at_station,,,1.0
85,bus,17,15.0,20.0,at_station,,,-1.0
85,bus,18,50.0,55.0,at_station,,,1.0
85,bus,19,20.0,15.0,at_station,,,-1.0
85,bus,20,25.0,60.0,at_station,,,1.0
85,bus,21,15.0,40.0,at_station,,,-1.0
85,bus,22,50.0,35.0,at_station,,,1.0
85,bus,23,40.0,15.0,at_station,,,-1.0
86,drone,0,25.0,24.0,idle,282.8325271496503,global,
86,drone,1,15.0,19.0,idle,253.11116430423982,global,
86,drone,2,20.0,40.0,idle,245.3152612982767,global,
86,drone,3,18.0,24.0,idle,283.1538585170036,global,
86,drone,4,41.0,37.0,idle,228.73550470748137,global,
86,drone,5,57.0,48.0,idle,287.4471222093738,global,
86,drone,6,2.0,60.0,idle,261.8780618983665,global,
86,drone,7,30.0,60.0,idle,277.30542518205556,global,
86,drone,8,50.0,75.0,idle,276.49624070494025,global,
86,bus,0,15.0,50.0,at_station,,,-1.0
86,bus,1,15.0,60.0,at_station,,,1.0
86,bus,2,50.0,15.0,at_station,,,-1.0
86,bus,3,50.0,25.0,at_station,,,1.0
86,bus,4,25.0,60.0,at_station,,,-1.0
86,bus,5,15.0,40.0,at_station,,,1.0
86,bus,6,50.0,35.0,at_station,,,-1.0
86,bus,7,40.0,15.0,at_station,,,1.0
86,bus,8,45.0,60.0,at_station,,,-1.0
86,bus,9,15.0,20.0,at_station,,,1.0
86,bus,10,50.0,55.0,at_station,,,-1.0
86,bus,11,20.0,15.0,at_station,,,1.0
86,bus,12,65.0,60.0,at_station,,,1.0
86,bus,13,15.0,0.0,at_station,,,-1.0
86,bus,14,50.0,75.0,at_station,,,1.0
86,bus,15,0.0,15.0,at_station,,,-1.0
86,bus,16,45.0,60.0,at_station,,,1.0
86,bus,17,15.0,20.0,at_station,,,-1.0
86,bus,18,50.0,55.0,at_station,,,1.0
86,bus,19,20.0,15.0,at_station,,,-1.0
86,bus,20,25.0,60.0,at_station,,,1.0
86,bus,21,15.0,40.0,at_station,,,-1.0
86,bus,22,50.0,35.0,at_station,,,1.0
86,bus,23,40.0,15.0,at_station,,,-1.0
87,drone,0,25.0,24.0,idle,282.8325271496503,global,
87,drone,1,15.0,19.0,idle,253.11116430423982,global,
87,drone,2,20.0,40.0,idle,245.3152612982767,global,
87,drone,3,18.0,24.0,idle,283.1538585170036,global,
87,drone,4,41.0,37.0,idle,228.73550470748137,global,
87,drone,5,57.0,48.0,idle,287.4471222093738,global,
87,drone,6,2.0,60.0,idle,261.8780618983665,global,
87,drone,7,30.0,60.0,idle,277.30542518205556,global,
87,drone,8,50.0,75.0,idle,276.49624070494025,global,
87,bus,0,15.0,47.5,moving,,,-1.0
87,bus,1,17.5,60.0,moving,,,1.0
87,bus,2,47.5,15.0,moving,,,-1.0
87,bus,3,50.0,27.5,moving,,,1.0
87,bus,4,22.5,60.0,moving,,,-1.0
87,bus,5,15.0,42.5,moving,,,1.0
87,bus,6,50.0,32.5,moving,,,-1.0
87,bus,7,42.5,15.0,moving,,,1.0
87,bus,8,42.5,60.0,moving,,,-1.0
87,bus,9,15.0,22.5,moving,,,1.0
87,bus,10,50.0,52.5,moving,,,-1.0
87,bus,11,22.5,15.0,moving,,,1.0
87,bus,12,62.5,60.0,moving,,,-1.0
87,bus,13,15.0,2.5,moving,,,1.0
87,bus,14,50.0,72.5,moving,,,-1.0
87,bus,15,2.5,15.0,moving,,,1.0
87,bus,16,47.5,60.0,moving,,,1.0
87,bus,17,15.0,17.5,moving,,,-1.0
87,bus,18,50.0,57.5,moving,,,1.0
87,bus,19,17.5,15.0,moving,,,-1.0
87,bus,20,27.5,60.0,moving,,,1.0
87,bus,21,15.0,37.5,moving,,,-1.0
87,bus,22,50.0,37.5,moving,,,1.0
87,bus,23,37.5,15.0,moving,,,-1.0
88,drone,0,25.0,24.0,idle,282.8325271496503,global,
88,drone,1,15.0,19.0,idle,253.11116430423982,global,
88,drone,2,20.0,40.0,idle,245.3152612982767,global,
88,drone,3,18.0,24.0,idle,283.1538585170036,global,
88,drone,4,41.0,37.0,idle,228.73550470748137,global,
88,drone,5,57.0,48.0,idle,287.4471222093738,global,
88,drone,6,2.0,60.0,idle,261.8780618983665,global,
88,drone,7,30.0,60.0,idle,277.30542518205556,global,
88,drone,8,50.0,75.0,idle,276.49624070494025,global,
88,bus,0,15.0,42.5,moving,,,-1.0
88,bus,1,22.5,60.0,moving,,,1.0
88,bus,2,42.5,15.0,moving,,,-1.0
88,bus,3,50.0,32.5,moving,,,1.0
88,bus,4,17.5,60.0,moving,,,-1.0
88,bus,5,15.0,47.5,moving,,,1.0
88,bus,6,50.0,27.5,moving,,,-1.0
88,bus,7,47.5,15.0,moving,,,1.0
88,bus,8,37.5,60.0,moving,,,-1.0
88,bus,9,15.0,27.5,moving,,,1.0
88,bus,10,50.0,47.5,moving,,,-1.0
88,bus,11,27.5,15.0,moving,,,1.0
88,bus,12,57.5,60.0,moving,,,-1.0
88,bus,13,15.0,7.5,moving,,,1.0
88,bus,14,50.0,67.5,moving,,,-1.0
88,bus,15,7.5,15.0,moving,,,1.0
88,bus,16,52.5,60.0,moving,,,1.0
88,bus,17,15.0,12.5,moving,,,-1.0
88,bus,18,50.0,62.5,moving,,,1.0
88,bus,19,12.5,15.0,moving,,,-1.0
88,bus,20,32.5,60.0,moving,,,1.0
88,bus,21,15.0,32.5,moving,,,-1.0
88,bus,22,50.0,42.5,moving,,,1.0
88,bus,23,32.5,15.0,moving,,,-1.0
89,drone,0,25.0,24.0,idle,282.8325271496503,global,
89,drone,1,15.0,19.0,idle,253.11116430423982,global,
89,drone,2,20.0,40.0,idle,245.3152612982767,global,
89,drone,3,18.0,24.0,idle,283.1538585170036,global,
89,drone,4,41.0,37.0,idle,228.73550470748137,global,
89,drone,5,57.0,48.0,idle,287.4471222093738,global,
89,drone,6,2.0,60.0,idle,261.8780618983665,global,
89,drone,7,30.0,60.0,idle,277.30542518205556,global,
89,drone,8,50.0,75.0,idle,276.49624070494025,global,
89,bus,0,15.0,40.0,at_station,,,-1.0
89,bus,1,25.0,60.0,at_station,,,1.0
89,bus,2,40.0,15.0,at_station,,,-1.0
89,bus,3,50.0,35.0,at_station,,,1.0
89,bus,4,15.0,60.0,at_station,,,-1.0
89,bus,5,15.0,50.0,at_station,,,1.0
89,bus,6,50.0,25.0,at_station,,,-1.0
89,bus,7,50.0,15.0,at_station,,,1.0
89,bus,8,35.0,60.0,at_station,,,-1.0
89,bus,9,15.0,30.0,at_station,,,1.0
89,bus,10,50.0,45.0,at_station,,,-1.0
89,bus,11,30.0,15.0,at_station,,,1.0
89,bus,12,55.0,60.0,at_station,,,-1.0
89,bus,13,15.0,10.0,at_station,,,1.0
89,bus,14,50.0,65.0,at_station,,,-1.0
89,bus,15,10.0,15.0,at_station,,,1.0
89,bus,16,55.0,60.0,at_station,,,1.0
89,bus,17,15.0,10.0,at_station,,,-1.0
89,bus,18,50.0,65.0,at_station,,,1.0
89,bus,19,10.0,15.0,at_station,,,-1.0
89,bus,20,35.0,60.0,at_station,,,1.0
89,bus,21,15.0,30.0,at_station,,,-1.0
89,bus,22,50.0,45.0,at_station,,,1.0
89,bus,23,30.0,15.0,at_station,,,-1.0
90,drone,0,25.0,24.0,idle,282.8325271496503,global,
90,drone,1,15.0,19.0,idle,253.11116430423982,global,
90,drone,2,20.0,40.0,idle,245.3152612982767,global,
90,drone,3,18.0,24.0,idle,283.1538585170036,global,
90,drone,4,41.0,37.0,idle,228.73550470748137,global,
90,drone,5,57.0,48.0,idle,287.4471222093738,global,
90,drone,6,2.0,60.0,idle,261.8780618983665,global,
90,drone,7,30.0,60.0,idle,277.30542518205556,global,
90,drone,8,50.0,75.0,idle,276.49624070494025,global,
90,bus,0,15.0,40.0,at_station,,,-1.0
90,bus,1,25.0,60.0,at_station,,,1.0
90,bus,2,40.0,15.0,at_station,,,-1.0
90,bus,3,50.0,35.0,at_station,,,1.0
90,bus,4,15.0,60.0,at_station,,,-1.0
90,bus,5,15.0,50.0,at_station,,,1.0
90,bus,6,50.0,25.0,at_station,,,-1.0
90,bus,7,50.0,15.0,at_station,,,1.0
90,bus,8,35.0,60.0,at_station,,,-1.0
90,bus,9,15.0,30.0,at_station,,,1.0
90,bus,10,50.0,45.0,at_station,,,-1.0
90,bus,11,30.0,15.0,at_station,,,1.0
90,bus,12,55.0,60.0,at_station,,,-1.0
90,bus,13,15.0,10.0,at_station,,,1.0
90,bus,14,50.0,65.0,at_station,,,-1.0
90,bus,15,10.0,15.0,at_station,,,1.0
90,bus,16,55.0,60.0,at_station,,,1.0
90,bus,17,15.0,10.0,at_station,,,-1.0
90,bus,18,50.0,65.0,at_station,,,1.0
90,bus,19,10.0,15.0,at_station,,,-1.0
90,bus,20,35.0,60.0,at_station,,,1.0
90,bus,21,15.0,30.0,at_station,,,-1.0
90,bus,22,50.0,45.0,at_station,,,1.0
90,bus,23,30.0,15.0,at_station,,,-1.0
91,drone,0,25.0,24.0,idle,282.8325271496503,global,
91,drone,1,15.0,19.0,idle,253.11116430423982,global,
91,drone,2,20.0,40.0,idle,245.3152612982767,global,
91,drone,3,18.0,24.0,idle,283.1538585170036,global,
91,drone,4,41.0,37.0,idle,228.73550470748137,global,
91,drone,5,57.0,48.0,idle,287.4471222093738,global,
91,drone,6,2.0,60.0,idle,261.8780618983665,global,
91,drone,7,30.0,60.0,idle,277.30542518205556,global,
91,drone,8,50.0,75.0,idle,276.49624070494025,global,
91,bus,0,15.0,40.0,at_station,,,-1.0
91,bus,1,25.0,60.0,at_station,,,1.0
91,bus,2,40.0,15.0,at_station,,,-1.0
91,bus,3,50.0,35.0,at_station,,,1.0
91,bus,4,15.0,60.0,at_station,,,-1.0
91,bus,5,15.0,50.0,at_station,,,1.0
91,bus,6,50.0,25.0,at_station,,,-1.0
91,bus,7,50.0,15.0,at_station,,,1.0
91,bus,8,35.0,60.0,at_station,,,-1.0
91,bus,9,15.0,30.0,at_station,,,1.0
91,bus,10,50.0,45.0,at_station,,,-1.0
91,bus,11,30.0,15.0,at_station,,,1.0
91,bus,12,55.0,60.0,at_station,,,-1.0
91,bus,13,15.0,10.0,at_station,,,1.0
91,bus,14,50.0,65.0,at_station,,,-1.0
91,bus,15,10.0,15.0,at_station,,,1.0
91,bus,16,55.0,60.0,at_station,,,1.0
91,bus,17,15.0,10.0,at_station,,,-1.0
91,bus,18,50.0,65.0,at_station,,,1.0
91,bus,19,10.0,15.0,at_station,,,-1.0
91,bus,20,35.0,60.0,at_station,,,1.0
91,bus,21,15.0,30.0,at_station,,,-1.0
91,bus,22,50.0,45.0,at_station,,,1.0
91,bus,23,30.0,15.0,at_station,,,-1.0
92,drone,0,25.0,24.0,idle,282.8325271496503,global,
92,drone,1,15.0,19.0,idle,253.11116430423982,global,
92,drone,2,20.0,40.0,idle,245.3152612982767,global,
92,drone,3,18.0,24.0,idle,283.1538585170036,global,
92,drone,4,41.0,37.0,idle,228.73550470748137,global,
92,drone,5,57.0,48.0,idle,287.4471222093738,global,
92,drone,6,2.0,60.0,idle,261.8780618983665,global,
92,drone,7,30.0,60.0,idle,277.30542518205556,global,
92,drone,8,50.0,75.0,idle,276.49624070494025,global,
92,bus,0,15.0,37.5,moving,,,-1.0
92,bus,1,27.5,60.0,moving,,,1.0
92,bus,2,37.5,15.0,moving,,,-1.0
92,bus,3,50.0,37.5,moving,,,1.0
92,bus,4,15.0,57.5,moving,,,-1.0
92,bus,5,15.0,52.5,moving,,,1.0
92,bus,6,50.0,22.5,moving,,,-1.0
92,bus,7,50.0,17.5,moving,,,1.0
92,bus,8,32.5,60.0,moving,,,-1.0
92,bus,9,15.0,32.5,moving,,,1.0
92,bus,10,50.0,42.5,moving,,,-1.0
92,bus,11,32.5,15.0,moving,,,1.0
92,bus,12,52.5,60.0,moving,,,-1.0
92,bus,13,15.0,12.5,moving,,,1.0
92,bus,14,50.0,62.5,moving,,,-1.0
92,bus,15,12.5,15.0,moving,,,1.0
92,bus,16,57.5,60.0,moving,,,1.0
92,bus,17,15.0,7.5,moving,,,-1.0
92,bus,18,50.0,67.5,moving,,,1.0
92,bus,19,7.5,15.0,moving,,,-1.0
92,bus,20,37.5,60.0,moving,,,1.0
92,bus,21,15.0,27.5,moving,,,-1.0
92,bus,22,50.0,47.5,moving,,,1.0
92,bus,23,27.5,15.0,moving,,,-1.0
93,drone,0,25.0,24.0,idle,282.8325271496503,global,
93,drone,1,15.0,19.0,idle,253.11116430423982,global,
93,drone,2,20.0,40.0,idle,245.3152612982767,global,
93,drone,3,18.0,24.0,idle,283.1538585170036,global,
93,drone,4,41.0,37.0,idle,228.73550470748137,global,
93,drone,5,57.0,48.0,idle,287.4471222093738,global,
93,drone,6,2.0,60.0,idle,261.8780618983665,global,
93,drone,7,30.0,60.0,idle,277.30542518205556,global,
93,drone,8,50.0,75.0,idle,276.49624070494025,global,
93,bus,0,15.0,32.5,moving,,,-1.0
93,bus,1,32.5,60.0,moving,,,1.0
93,bus,2,32.5,15.0,moving,,,-1.0
93,bus,3,50.0,42.5,moving,,,1.0
93,bus,4,15.0,52.5,moving,,,-1.0
93,bus,5,15.0,57.5,moving,,,1.0
93,bus,6,50.0,17.5,moving,,,-1.0
93,bus,7,50.0,22.5,moving,,,1.0
93,bus,8,27.5,60.0,moving,,,-1.0
93,bus,9,15.0,37.5,moving,,,1.0
93,bus,10,50.0,37.5,moving,,,-1.0
93,bus,11,37.5,15.0,moving,,,1.0
93,bus,12,47.5,60.0,moving,,,-1.0
93,bus,13,15.0,17.5,moving,,,1.0
93,bus,14,50.0,57.5,moving,,,-1.0
93,bus,15,17.5,15.0,moving,,,1.0
93,bus,16,62.5,60.0,moving,,,1.0
93,bus,17,15.0,2.5,moving,,,-1.0
93,bus,18,50.0,72.5,moving,,,1.0
93,bus,19,2.5,15.0,moving,,,-1.0
93,bus,20,42.5,60.0,moving,,,1.0
93,bus,21,15.0,22.5,moving,,,-1.0
93,bus,22,50.0,52.5,moving,,,1.0
93,bus,23,22.5,15.0,moving,,,-1.0
94,drone,0,25.0,24.0,idle,282.8325271496503,global,
94,drone,1,15.0,19.0,idle,253.11116430423982,global,
94,drone,2,20.0,40.0,idle,245.3152612982767,global,
94,drone,3,18.0,24.0,idle,283.1538585170036,global,
94,drone,4,41.0,37.0,idle,228.73550470748137,global,
94,drone,5,57.0,48.0,idle,287.4471222093738,global,
94,drone,6,2.0,60.0,idle,261.8780618983665,global,
94,drone,7,30.0,60.0,idle,277.30542518205556,global,
94,drone,8,50.0,75.0,idle,276.49624070494025,global,
94,bus,0,15.0,30.0,at_station,,,-1.0
94,bus,1,35.0,60.0,at_station,,,1.0
94,bus,2,30.0,15.0,at_station,,,-1.0
94,bus,3,50.0,45.0,at_station,,,1.0
94,bus,4,15.0,50.0,at_station,,,-1.0
94,bus,5,15.0,60.0,at_station,,,1.0
94,bus,6,50.0,15.0,at_station,,,-1.0
94,bus,7,50.0,25.0,at_station,,,1.0
94,bus,8,25.0,60.0,at_station,,,-1.0
94,bus,9,15.0,40.0,at_station,,,1.0
94,bus,10,50.0,35.0,at_station,,,-1.0
94,bus,11,40.0,15.0,at_station,,,1.0
94,bus,12,45.0,60.0,at_station,,,-1.0
94,bus,13,15.0,20.0,at_station,,,1.0
94,bus,14,50.0,55.0,at_station,,,-1.0
94,bus,15,20.0,15.0,at_station,,,1.0
94,bus,16,65.0,60.0,at_station,,,1.0
94,bus,17,15.0,0.0,at_station,,,-1.0
94,bus,18,50.0,75.0,at_station,,,1.0
94,bus,19,0.0,15.0,at_station,,,-1.0
94,bus,20,45.0,60.0,at_station,,,1.0
94,bus,21,15.0,20.0,at_station,,,-1.0
94,bus,22,50.0,55.0,at_station,,,1.0
94,bus,23,20.0,15.0,at_station,,,-1.0
95,drone,0,25.0,24.0,idle,282.8325271496503,global,
95,drone,1,15.0,19.0,idle,253.11116430423982,global,
95,drone,2,20.0,40.0,idle,245.3152612982767,global,
95,drone,3,18.0,24.0,idle,283.1538585170036,global,
95,drone,4,41.0,37.0,idle,228.73550470748137,global,
95,drone,5,57.0,48.0,idle,287.4471222093738,global,
95,drone,6,7.0,60.0,direct_transport_to_pickup,256.8780618983665,global,
95,drone,7,30.0,60.0,idle,277.30542518205556,global,
95,drone,8,50.0,75.0,idle,276.49624070494025,global,
95,bus,0,15.0,30.0,at_station,,,-1.0
95,bus,1,35.0,60.0,at_station,,,1.0
