time,entity,id,x,y,status,battery,region,direction
175,bus,4,65.0,60.0,at_station,,,1.0
175,bus,5,15.0,0.0,at_station,,,-1.0
175,bus,6,50.0,75.0,at_station,,,1.0
175,bus,7,0.0,15.0,at_station,,,-1.0
175,bus,8,45.0,60.0,at_station,,,1.0
175,bus,9,15.0,20.0,at_station,,,-1.0
175,bus,10,50.0,55.0,at_station,,,1.0
175,bus,11,20.0,15.0,at_station,,,-1.0
175,bus,12,25.0,60.0,at_station,,,1.0
175,bus,13,15.0,40.0,at_station,,,-1.0
175,bus,14,50.0,35.0,at_station,,,1.0
175,bus,15,40.0,15.0,at_station,,,-1.0
175,bus,16,15.0,50.0,at_station,,,1.0
175,bus,17,15.0,60.0,at_station,,,-1.0
175,bus,18,50.0,15.0,at_station,,,1.0
175,bus,19,50.0,25.0,at_station,,,-1.0
175,bus,20,15.0,30.0,at_station,,,1.0
175,bus,21,35.0,60.0,at_station,,,-1.0
175,bus,22,30.0,15.0,at_station,,,1.0
175,bus,23,50.0,45.0,at_station,,,-1.0
176,drone,0,31.0,52.0,idle,105.68362061567043,global,
176,drone,1,28.0,18.0,idle,163.75417595173363,global,
176,drone,2,50.0,75.0,idle,105.24115703241472,global,
176,bus,0,45.0,60.0,at_station,,,-1.0
176,bus,1,15.0,20.0,at_station,,,1.0
176,bus,2,50.0,55.0,at_station,,,-1.0
176,bus,3,20.0,15.0,at_station,,,1.0
176,bus,4,65.0,60.0,at_station,,,1.0
176,bus,5,15.0,0.0,at_station,,,-1.0
176,bus,6,50.0,75.0,at_station,,,1.0
176,bus,7,0.0,15.0,at_station,,,-1.0
176,bus,8,45.0,60.0,at_station,,,1.0
176,bus,9,15.0,20.0,at_station,,,-1.0
176,bus,10,50.0,55.0,at_station,,,1.0
176,bus,11,20.0,15.0,at_station,,,-1.0
176,bus,12,25.0,60.0,at_station,,,1.0
176,bus,13,15.0,40.0,at_station,,,-1.0
176,bus,14,50.0,35.0,at_station,,,1.0
176,bus,15,40.0,15.0,at_station,,,-1.0
176,bus,16,15.0,50.0,at_station,,,1.0
176,bus,17,15.0,60.0,at_station,,,-1.0
176,bus,18,50.0,15.0,at_station,,,1.0
176,bus,19,50.0,25.0,at_station,,,-1.0
176,bus,20,15.0,30.0,at_station,,,1.0
176,bus,21,35.0,60.0,at_station,,,-1.0
176,bus,22,30.0,15.0,at_station,,,1.0
176,bus,23,50.0,45.0,at_station,,,-1.0
177,drone,0,31.0,52.0,idle,105.68362061567043,global,
177,drone,1,28.0,18.0,idle,163.75417595173363,global,
177,drone,2,50.0,75.0,idle,105.24115703241472,global,
177,bus,0,42.5,60.0,moving,,,-1.0
177,bus,1,15.0,22.5,moving,,,1.0
177,bus,2,50.0,52.5,moving,,,-1.0
177,bus,3,22.5,15.0,moving,,,1.0
177,bus,4,62.5,60.0,moving,,,-1.0
177,bus,5,15.0,2.5,moving,,,1.0
177,bus,6,50.0,72.5,moving,,,-1.0
177,bus,7,2.5,15.0,moving,,,1.0
177,bus,8,47.5,60.0,moving,,,1.0
177,bus,9,15.0,17.5,moving,,,-1.0
177,bus,10,50.0,57.5,moving,,,1.0
177,bus,11,17.5,15.0,moving,,,-1.0
177,bus,12,27.5,60.0,moving,,,1.0
177,bus,13,15.0,37.5,moving,,,-1.0
177,bus,14,50.0,37.5,moving,,,1.0
177,bus,15,37.5,15.0,moving,,,-1.0
177,bus,16,15.0,52.5,moving,,,1.0
177,bus,17,15.0,57.5,moving,,,-1.0
177,bus,18,50.0,17.5,moving,,,1.0
177,bus,19,50.0,22.5,moving,,,-1.0
177,bus,20,15.0,32.5,moving,,,1.0
177,bus,21,32.5,60.0,moving,,,-1.0
177,bus,22,32.5,15.0,moving,,,1.0
177,bus,23,50.0,42.5,moving,,,-1.0
178,drone,0,31.0,52.0,idle,105.68362061567043,global,
178,drone,1,28.0,18.0,idle,163.75417595173363,global,
178,drone,2,50.0,75.0,idle,105.24115703241472,global,
178,bus,0,37.5,60.0,moving,,,-1.0
178,bus,1,15.0,27.5,moving,,,1.0
178,bus,2,50.0,47.5,moving,,,-1.0
178,bus,3,27.5,15.0,moving,,,1.0
178,bus,4,57.5,60.0,moving,,,-1.0
178,bus,5,15.0,7.5,moving,,,1.0
178,bus,6,50.0,67.5,moving,,,-1.0
178,bus,7,7.5,15.0,moving,,,1.0
178,bus,8,52.5,60.0,moving,,,1.0
178,bus,9,15.0,12.5,moving,,,-1.0
178,bus,10,50.0,62.5,moving,,,1.0
178,bus,11,12.5,15.0,moving,,,-1.0
178,bus,12,32.5,60.0,moving,,,1.0
178,bus,13,15.0,32.5,moving,,,-1.0
178,bus,14,50.0,42.5,moving,,,1.0
178,bus,15,32.5,15.0,moving,,,-1.0
178,bus,16,15.0,57.5,moving,,,1.0
178,bus,17,15.0,52.5,moving,,,-1.0
178,bus,18,50.0,22.5,moving,,,1.0
178,bus,19,50.0,17.5,moving,,,-1.0
178,bus,20,15.0,37.5,moving,,,1.0
178,bus,21,27.5,60.0,moving,,,-1.0
178,bus,22,37.5,15.0,moving,,,1.0
178,bus,23,50.0,37.5,moving,,,-1.0
179,drone,0,31.0,52.0,idle,105.68362061567043,global,
179,drone,1,28.0,18.0,idle,163.75417595173363,global,
179,drone,2,50.0,75.0,idle,105.24115703241472,global,
179,bus,0,35.0,60.0,at_station,,,-1.0
179,bus,1,15.0,30.0,at_station,,,1.0
179,bus,2,50.0,45.0,at_station,,,-1.0
179,bus,3,30.0,15.0,at_station,,,1.0
179,bus,4,55.0,60.0,at_station,,,-1.0
179,bus,5,15.0,10.0,at_station,,,1.0
179,bus,6,50.0,65.0,at_station,,,-1.0
179,bus,7,10.0,15.0,at_station,,,1.0
179,bus,8,55.0,60.0,at_station,,,1.0
179,bus,9,15.0,10.0,at_station,,,-1.0
179,bus,10,50.0,65.0,at_station,,,1.0
179,bus,11,10.0,15.0,at_station,,,-1.0
179,bus,12,35.0,60.0,at_station,,,1.0
179,bus,13,15.0,30.0,at_station,,,-1.0
179,bus,14,50.0,45.0,at_station,,,1.0
179,bus,15,30.0,15.0,at_station,,,-1.0
179,bus,16,15.0,60.0,at_station,,,1.0
179,bus,17,15.0,50.0,at_station,,,-1.0
179,bus,18,50.0,25.0,at_station,,,1.0
179,bus,19,50.0,15.0,at_station,,,-1.0
179,bus,20,15.0,40.0,at_station,,,1.0
179,bus,21,25.0,60.0,at_station,,,-1.0
179,bus,22,40.0,15.0,at_station,,,1.0
179,bus,23,50.0,35.0,at_station,,,-1.0
180,drone,0,31.0,52.0,idle,105.68362061567043,global,
180,drone,1,28.0,18.0,idle,163.75417595173363,global,
180,drone,2,50.0,75.0,idle,105.24115703241472,global,
180,bus,0,35.0,60.0,at_station,,,-1.0
180,bus,1,15.0,30.0,at_station,,,1.0
180,bus,2,50.0,45.0,at_station,,,-1.0
180,bus,3,30.0,15.0,at_station,,,1.0
180,bus,4,55.0,60.0,at_station,,,-1.0
180,bus,5,15.0,10.0,at_station,,,1.0
180,bus,6,50.0,65.0,at_station,,,-1.0
180,bus,7,10.0,15.0,at_station,,,1.0
180,bus,8,55.0,60.0,at_station,,,1.0
180,bus,9,15.0,10.0,at_station,,,-1.0
180,bus,10,50.0,65.0,at_station,,,1.0
180,bus,11,10.0,15.0,at_station,,,-1.0
180,bus,12,35.0,60.0,at_station,,,1.0
180,bus,13,15.0,30.0,at_station,,,-1.0
180,bus,14,50.0,45.0,at_station,,,1.0
180,bus,15,30.0,15.0,at_station,,,-1.0
180,bus,16,15.0,60.0,at_station,,,1.0
180,bus,17,15.0,50.0,at_station,,,-1.0
180,bus,18,50.0,25.0,at_station,,,1.0
180,bus,19,50.0,15.0,at_station,,,-1.0
180,bus,20,15.0,40.0,at_station,,,1.0
180,bus,21,25.0,60.0,at_station,,,-1.0
180,bus,22,40.0,15.0,at_station,,,1.0
180,bus,23,50.0,35.0,at_station,,,-1.0
181,drone,0,31.0,52.0,idle,105.68362061567043,global,
181,drone,1,28.0,18.0,idle,163.75417595173363,global,
181,drone,2,50.0,75.0,idle,105.24115703241472,global,
181,bus,0,35.0,60.0,at_station,,,-1.0
181,bus,1,15.0,30.0,at_station,,,1.0
181,bus,2,50.0,45.0,at_station,,,-1.0
181,bus,3,30.0,15.0,at_station,,,1.0
181,bus,4,55.0,60.0,at_station,,,-1.0
181,bus,5,15.0,10.0,at_station,,,1.0
181,bus,6,50.0,65.0,at_station,,,-1.0
181,bus,7,10.0,15.0,at_station,,,1.0
181,bus,8,55.0,60.0,at_station,,,1.0
181,bus,9,15.0,10.0,at_station,,,-1.0
181,bus,10,50.0,65.0,at_station,,,1.0
181,bus,11,10.0,15.0,at_station,,,-1.0
181,bus,12,35.0,60.0,at_station,,,1.0
181,bus,13,15.0,30.0,at_station,,,-1.0
181,bus,14,50.0,45.0,at_station,,,1.0
181,bus,15,30.0,15.0,at_station,,,-1.0
181,bus,16,15.0,60.0,at_station,,,1.0
181,bus,17,15.0,50.0,at_station,,,-1.0
181,bus,18,50.0,25.0,at_station,,,1.0
181,bus,19,50.0,15.0,at_station,,,-1.0
181,bus,20,15.0,40.0,at_station,,,1.0
181,bus,21,25.0,60.0,at_station,,,-1.0
181,bus,22,40.0,15.0,at_station,,,1.0
181,bus,23,50.0,35.0,at_station,,,-1.0
182,drone,0,31.0,52.0,idle,105.68362061567043,global,
182,drone,1,28.0,18.0,idle,163.75417595173363,global,
182,drone,2,50.0,75.0,idle,105.24115703241472,global,
182,bus,0,32.5,60.0,moving,,,-1.0
182,bus,1,15.0,32.5,moving,,,1.0
182,bus,2,50.0,42.5,moving,,,-1.0
182,bus,3,32.5,15.0,moving,,,1.0
182,bus,4,52.5,60.0,moving,,,-1.0
182,bus,5,15.0,12.5,moving,,,1.0
182,bus,6,50.0,62.5,moving,,,-1.0
182,bus,7,12.5,15.0,moving,,,1.0
182,bus,8,57.5,60.0,moving,,,1.0
182,bus,9,15.0,7.5,moving,,,-1.0
182,bus,10,50.0,67.5,moving,,,1.0
182,bus,11,7.5,15.0,moving,,,-1.0
182,bus,12,37.5,60.0,moving,,,1.0
182,bus,13,15.0,27.5,moving,,,-1.0
182,bus,14,50.0,47.5,moving,,,1.0
182,bus,15,27.5,15.0,moving,,,-1.0
182,bus,16,17.5,60.0,moving,,,1.0
182,bus,17,15.0,47.5,moving,,,-1.0
182,bus,18,50.0,27.5,moving,,,1.0
182,bus,19,47.5,15.0,moving,,,-1.0
182,bus,20,15.0,42.5,moving,,,1.0
182,bus,21,22.5,60.0,moving,,,-1.0
182,bus,22,42.5,15.0,moving,,,1.0
182,bus,23,50.0,32.5,moving,,,-1.0
183,drone,0,31.0,52.0,idle,105.68362061567043,global,
183,drone,1,28.0,18.0,idle,163.75417595173363,global,
183,drone,2,50.0,75.0,idle,105.24115703241472,global,
183,bus,0,27.5,60.0,moving,,,-1.0
183,bus,1,15.0,37.5,moving,,,1.0
183,bus,2,50.0,37.5,moving,,,-1.0
183,bus,3,37.5,15.0,moving,,,1.0
183,bus,4,47.5,60.0,moving,,,-1.0
183,bus,5,15.0,17.5,moving,,,1.0
183,bus,6,50.0,57.5,moving,,,-1.0
183,bus,7,17.5,15.0,moving,,,1.0
183,bus,8,62.5,60.0,moving,,,1.0
183,bus,9,15.0,2.5,moving,,,-1.0
183,bus,10,50.0,72.5,moving,,,1.0
183,bus,11,2.5,15.0,moving,,,-1.0
183,bus,12,42.5,60.0,moving,,,1.0
183,bus,13,15.0,22.5,moving,,,-1.0
183,bus,14,50.0,52.5,moving,,,1.0
183,bus,15,22.5,15.0,moving,,,-1.0
183,bus,16,22.5,60.0,moving,,,1.0
183,bus,17,15.0,42.5,moving,,,-1.0
183,bus,18,50.0,32.5,moving,,,1.0
183,bus,19,42.5,15.0,moving,,,-1.0
183,bus,20,15.0,47.5,moving,,,1.0
183,bus,21,17.5,60.0,moving,,,-1.0
183,bus,22,47.5,15.0,moving,,,1.0
183,bus,23,50.0,27.5,moving,,,-1.0
184,drone,0,31.0,52.0,idle,105.68362061567043,global,
184,drone,1,28.0,18.0,idle,163.75417595173363,global,
184,drone,2,50.0,75.0,idle,105.24115703241472,global,
184,bus,0,25.0,60.0,at_station,,,-1.0
184,bus,1,15.0,40.0,at_station,,,1.0
184,bus,2,50.0,35.0,at_station,,,-1.0
184,bus,3,40.0,15.0,at_station,,,1.0
184,bus,4,45.0,60.0,at_station,,,-1.0
184,bus,5,15.0,20.0,at_station,,,1.0
184,bus,6,50.0,55.0,at_station,,,-1.0
184,bus,7,20.0,15.0,at_station,,,1.0
184,bus,8,65.0,60.0,at_station,,,1.0
184,bus,9,15.0,0.0,at_station,,,-1.0
184,bus,10,50.0,75.0,at_station,,,1.0
184,bus,11,0.0,15.0,at_station,,,-1.0
184,bus,12,45.0,60.0,at_station,,,1.0
184,bus,13,15.0,20.0,at_station,,,-1.0
184,bus,14,50.0,55.0,at_station,,,1.0
184,bus,15,20.0,15.0,at_station,,,-1.0
184,bus,16,25.0,60.0,at_station,,,1.0
184,bus,17,15.0,40.0,at_station,,,-1.0
184,bus,18,50.0,35.0,at_station,,,1.0
184,bus,19,40.0,15.0,at_station,,,-1.0
184,bus,20,15.0,50.0,at_station,,,1.0
184,bus,21,15.0,60.0,at_station,,,-1.0
184,bus,22,50.0,15.0,at_station,,,1.0
184,bus,23,50.0,25.0,at_station,,,-1.0
185,drone,0,31.0,52.0,idle,105.68362061567043,global,
185,drone,1,28.0,18.0,idle,163.75417595173363,global,
185,drone,2,50.0,75.0,idle,105.24115703241472,global,
185,bus,0,25.0,60.0,at_station,,,-1.0
185,bus,1,15.0,40.0,at_station,,,1.0
185,bus,2,50.0,35.0,at_station,,,-1.0
185,bus,3,40.0,15.0,at_station,,,1.0
185,bus,4,45.0,60.0,at_station,,,-1.0
185,bus,5,15.0,20.0,at_station,,,1.0
185,bus,6,50.0,55.0,at_station,,,-1.0
185,bus,7,20.0,15.0,at_station,,,1.0
185,bus,8,65.0,60.0,at_station,,,1.0
185,bus,9,15.0,0.0,at_station,,,-1.0
185,bus,10,50.0,75.0,at_station,,,1.0
185,bus,11,0.0,15.0,at_station,,,-1.0
185,bus,12,45.0,60.0,at_station,,,1.0
185,bus,13,15.0,20.0,at_station,,,-1.0
185,bus,14,50.0,55.0,at_station,,,1.0
185,bus,15,20.0,15.0,at_station,,,-1.0
185,bus,16,25.0,60.0,at_station,,,1.0
185,bus,17,15.0,40.0,at_station,,,-1.0
185,bus,18,50.0,35.0,at_station,,,1.0
185,bus,19,40.0,15.0,at_station,,,-1.0
185,bus,20,15.0,50.0,at_station,,,1.0
185,bus,21,15.0,60.0,at_station,,,-1.0
185,bus,22,50.0,15.0,at_station,,,1.0
185,bus,23,50.0,25.0,at_station,,,-1.0
186,drone,0,31.0,52.0,idle,105.68362061567043,global,
186,drone,1,28.0,18.0,idle,163.75417595173363,global,
186,drone,2,50.0,75.0,idle,105.24115703241472,global,
186,bus,0,25.0,60.0,at_station,,,-1.0
186,bus,1,15.0,40.0,at_station,,,1.0
186,bus,2,50.0,35.0,at_station,,,-1.0
186,bus,3,40.0,15.0,at_station,,,1.0
186,bus,4,45.0,60.0,at_station,,,-1.0
186,bus,5,15.0,20.0,at_station,,,1.0
186,bus,6,50.0,55.0,at_station,,,-1.0
186,bus,7,20.0,15.0,at_station,,,1.0
186,bus,8,65.0,60.0,at_station,,,1.0
186,bus,9,15.0,0.0,at_station,,,-1.0
186,bus,10,50.0,75.0,at_station,,,1.0
186,bus,11,0.0,15.0,at_station,,,-1.0
186,bus,12,45.0,60.0,at_station,,,1.0
186,bus,13,15.0,20.0,at_station,,,-1.0
186,bus,14,50.0,55.0,at_station,,,1.0
186,bus,15,20.0,15.0,at_station,,,-1.0
186,bus,16,25.0,60.0,at_station,,,1.0
186,bus,17,15.0,40.0,at_station,,,-1.0
186,bus,18,50.0,35.0,at_station,,,1.0
186,bus,19,40.0,15.0,at_station,,,-1.0
186,bus,20,15.0,50.0,at_station,,,1.0
186,bus,21,15.0,60.0,at_station,,,-1.0
186,bus,22,50.0,15.0,at_station,,,1.0
186,bus,23,50.0,25.0,at_station,,,-1.0
187,drone,0,31.0,52.0,idle,105.68362061567043,global,
187,drone,1,28.0,18.0,idle,163.75417595173363,global,
187,drone,2,50.0,75.0,idle,105.24115703241472,global,
187,bus,0,22.5,60.0,moving,,,-1.0
187,bus,1,15.0,42.5,moving,,,1.0
187,bus,2,50.0,32.5,moving,,,-1.0
187,bus,3,42.5,15.0,moving,,,1.0
187,bus,4,42.5,60.0,moving,,,-1.0
187,bus,5,15.0,22.5,moving,,,1.0
187,bus,6,50.0,52.5,moving,,,-1.0
187,bus,7,22.5,15.0,moving,,,1.0
187,bus,8,62.5,60.0,moving,,,-1.0
187,bus,9,15.0,2.5,moving,,,1.0
187,bus,10,50.0,72.5,moving,,,-1.0
187,bus,11,2.5,15.0,moving,,,1.0
187,bus,12,47.5,60.0,moving,,,1.0
187,bus,13,15.0,17.5,moving,,,-1.0
187,bus,14,50.0,57.5,moving,,,1.0
187,bus,15,17.5,15.0,moving,,,-1.0
187,bus,16,27.5,60.0,moving,,,1.0
187,bus,17,15.0,37.5,moving,,,-1.0
187,bus,18,50.0,37.5,moving,,,1.0
187,bus,19,37.5,15.0,moving,,,-1.0
187,bus,20,15.0,52.5,moving,,,1.0
187,bus,21,15.0,57.5,moving,,,-1.0
187,bus,22,50.0,17.5,moving,,,1.0
187,bus,23,50.0,22.5,moving,,,-1.0
188,drone,0,31.0,52.0,idle,105.68362061567043,global,
188,drone,1,28.0,18.0,idle,163.75417595173363,global,
188,drone,2,50.0,75.0,idle,105.24115703241472,global,
188,bus,0,17.5,60.0,moving,,,-1.0
188,bus,1,15.0,47.5,moving,,,1.0
188,bus,2,50.0,27.5,moving,,,-1.0
188,bus,3,47.5,15.0,moving,,,1.0
188,bus,4,37.5,60.0,moving,,,-1.0
188,bus,5,15.0,27.5,moving,,,1.0
188,bus,6,50.0,47.5,moving,,,-1.0
188,bus,7,27.5,15.0,moving,,,1.0
188,bus,8,57.5,60.0,moving,,,-1.0
188,bus,9,15.0,7.5,moving,,,1.0
188,bus,10,50.0,67.5,moving,,,-1.0
188,bus,11,7.5,15.0,moving,,,1.0
188,bus,12,52.5,60.0,moving,,,1.0
188,bus,13,15.0,12.5,moving,,,-1.0
188,bus,14,50.0,62.5,moving,,,1.0
188,bus,15,12.5,15.0,moving,,,-1.0
188,bus,16,32.5,60.0,moving,,,1.0
188,bus,17,15.0,32.5,moving,,,-1.0
188,bus,18,50.0,42.5,moving,,,1.0
188,bus,19,32.5,15.0,moving,,,-1.0
188,bus,20,15.0,57.5,moving,,,1.0
188,bus,21,15.0,52.5,moving,,,-1.0
188,bus,22,50.0,22.5,moving,,,1.0
188,bus,23,50.0,17.5,moving,,,-1.0
189,drone,0,31.0,52.0,idle,105.68362061567043,global,
189,drone,1,28.0,18.0,idle,163.75417595173363,global,
189,drone,2,50.0,75.0,idle,105.24115703241472,global,
189,bus,0,15.0,60.0,at_station,,,-1.0
189,bus,1,15.0,50.0,at_station,,,1.0
189,bus,2,50.0,25.0,at_station,,,-1.0
189,bus,3,50.0,15.0,at_station,,,1.0
189,bus,4,35.0,60.0,at_station,,,-1.0
189,bus,5,15.0,30.0,at_station,,,1.0
189,bus,6,50.0,45.0,at_station,,,-1.0
189,bus,7,30.0,15.0,at_station,,,1.0
189,bus,8,55.0,60.0,at_station,,,-1.0
189,bus,9,15.0,10.0,at_station,,,1.0
189,bus,10,50.0,65.0,at_station,,,-1.0
189,bus,11,10.0,15.0,at_station,,,1.0
189,bus,12,55.0,60.0,at_station,,,1.0
189,bus,13,15.0,10.0,at_station,,,-1.0
189,bus,14,50.0,65.0,at_station,,,1.0
189,bus,15,10.0,15.0,at_station,,,-1.0
189,bus,16,35.0,60.0,at_station,,,1.0
189,bus,17,15.0,30.0,at_station,,,-1.0
189,bus,18,50.0,45.0,at_station,,,1.0
189,bus,19,30.0,15.0,at_station,,,-1.0
189,bus,20,15.0,60.0,at_station,,,1.0
189,bus,21,15.0,50.0,at_station,,,-1.0
189,bus,22,50.0,25.0,at_station,,,1.0
189,bus,23,50.0,15.0,at_station,,,-1.0
190,drone,0,31.0,52.0,idle,105.68362061567043,global,
190,drone,1,26.91534771090672,22.880935300919763,direct_transport_to_pickup,158.75417595173363,global,
190,drone,2,50.0,75.0,idle,105.24115703241472,global,
190,bus,0,15.0,60.0,at_station,,,-1.0
190,bus,1,15.0,50.0,at_station,,,1.0
190,bus,2,50.0,25.0,at_station,,,-1.0
190,bus,3,50.0,15.0,at_station,,,1.0
190,bus,4,35.0,60.0,at_station,,,-1.0
190,bus,5,15.0,30.0,at_station,,,1.0
190,bus,6,50.0,45.0,at_station,,,-1.0
190,bus,7,30.0,15.0,at_station,,,1.0
190,bus,8,55.0,60.0,at_station,,,-1.0
190,bus,9,15.0,10.0,at_station,,,1.0
190,bus,10,50.0,65.0,at_station,,,-1.0
190,bus,11,10.0,15.0,at_station,,,1.0
190,bus,12,55.0,60.0,at_station,,,1.0
190,bus,13,15.0,10.0,at_station,,,-1.0
190,bus,14,50.0,65.0,at_station,,,1.0
190,bus,15,10.0,15.0,at_station,,,-1.0
190,bus,16,35.0,60.0,at_station,,,1.0
190,bus,17,15.0,30.0,at_station,,,-1.0
190,bus,18,50.0,45.0,at_station,,,1.0
190,bus,19,30.0,15.0,at_station,,,-1.0
190,bus,20,15.0,60.0,at_station,,,1.0
190,bus,21,15.0,50.0,at_station,,,-1.0
190,bus,22,50.0,25.0,at_station,,,1.0
190,bus,23,50.0,15.0,at_station,,,-1.0
191,drone,0,31.0,52.0,idle,105.68362061567043,global,
191,drone,1,26.0,27.0,direct_transport_to_delivery,154.53463149444073,global,
191,drone,2,50.0,75.0,idle,105.24115703241472,global,
191,bus,0,15.0,60.0,at_station,,,-1.0
191,bus,1,15.0,50.0,at_station,,,1.0
191,bus,2,50.0,25.0,at_station,,,-1.0
191,bus,3,50.0,15.0,at_station,,,1.0
191,bus,4,35.0,60.0,at_station,,,-1.0
191,bus,5,15.0,30.0,at_station,,,1.0
191,bus,6,50.0,45.0,at_station,,,-1.0
191,bus,7,30.0,15.0,at_station,,,1.0
191,bus,8,55.0,60.0,at_station,,,-1.0
191,bus,9,15.0,10.0,at_station,,,1.0
191,bus,10,50.0,65.0,at_station,,,-1.0
191,bus,11,10.0,15.0,at_station,,,1.0
191,bus,12,55.0,60.0,at_station,,,1.0
191,bus,13,15.0,10.0,at_station,,,-1.0
191,bus,14,50.0,65.0,at_station,,,1.0
191,bus,15,10.0,15.0,at_station,,,-1.0
191,bus,16,35.0,60.0,at_station,,,1.0
191,bus,17,15.0,30.0,at_station,,,-1.0
191,bus,18,50.0,45.0,at_station,,,1.0
191,bus,19,30.0,15.0,at_station,,,-1.0
191,bus,20,15.0,60.0,at_station,,,1.0
191,bus,21,15.0,50.0,at_station,,,-1.0
191,bus,22,50.0,25.0,at_station,,,1.0
191,bus,23,50.0,15.0,at_station,,,-1.0
192,drone,0,31.0,52.0,idle,105.68362061567043,global,
192,drone,1,21.71253537143728,24.427521222862367,direct_transport_to_delivery,149.53463149444073,global,
192,drone,2,50.0,75.0,idle,105.24115703241472,global,
192,bus,0,15.0,57.5,moving,,,-1.0
192,bus,1,15.0,52.5,moving,,,1.0
192,bus,2,50.0,22.5,moving,,,-1.0
192,bus,3,50.0,17.5,moving,,,1.0
192,bus,4,32.5,60.0,moving,,,-1.0
192,bus,5,15.0,32.5,moving,,,1.0
192,bus,6,50.0,42.5,moving,,,-1.0
192,bus,7,32.5,15.0,moving,,,1.0
192,bus,8,52.5,60.0,moving,,,-1.0
192,bus,9,15.0,12.5,moving,,,1.0
192,bus,10,50.0,62.5,moving,,,-1.0
192,bus,11,12.5,15.0,moving,,,1.0
192,bus,12,57.5,60.0,moving,,,1.0
192,bus,13,15.0,7.5,moving,,,-1.0
192,bus,14,50.0,67.5,moving,,,1.0
192,bus,15,7.5,15.0,moving,,,-1.0
192,bus,16,37.5,60.0,moving,,,1.0
192,bus,17,15.0,27.5,moving,,,-1.0
192,bus,18,50.0,47.5,moving,,,1.0
192,bus,19,27.5,15.0,moving,,,-1.0
192,bus,20,17.5,60.0,moving,,,1.0
192,bus,21,15.0,47.5,moving,,,-1.0
192,bus,22,50.0,27.5,moving,,,1.0
192,bus,23,47.5,15.0,moving,,,-1.0
193,drone,0,31.0,52.0,idle,105.68362061567043,global,
193,drone,1,21.0,24.0,idle,148.70367959959543,global,
193,drone,2,50.0,75.0,idle,105.24115703241472,global,
193,bus,0,15.0,52.5,moving,,,-1.0
193,bus,1,15.0,57.5,moving,,,1.0
193,bus,2,50.0,17.5,moving,,,-1.0
193,bus,3,50.0,22.5,moving,,,1.0
193,bus,4,27.5,60.0,moving,,,-1.0
193,bus,5,15.0,37.5,moving,,,1.0
193,bus,6,50.0,37.5,moving,,,-1.0
193,bus,7,37.5,15.0,moving,,,1.0
193,bus,8,47.5,60.0,moving,,,-1.0
193,bus,9,15.0,17.5,moving,,,1.0
193,bus,10,50.0,57.5,moving,,,-1.0
193,bus,11,17.5,15.0,moving,,,1.0
193,bus,12,62.5,60.0,moving,,,1.0
193,bus,13,15.0,2.5,moving,,,-1.0
193,bus,14,50.0,72.5,moving,,,1.0
193,bus,15,2.5,15.0,moving,,,-1.0
193,bus,16,42.5,60.0,moving,,,1.0
193,bus,17,15.0,22.5,moving,,,-1.0
193,bus,18,50.0,52.5,moving,,,1.0
193,bus,19,22.5,15.0,moving,,,-1.0
193,bus,20,22.5,60.0,moving,,,1.0
193,bus,21,15.0,42.5,moving,,,-1.0
193,bus,22,50.0,32.5,moving,,,1.0
193,bus,23,42.5,15.0,moving,,,-1.0
194,drone,0,31.0,52.0,idle,105.68362061567043,global,
194,drone,1,21.0,24.0,idle,148.70367959959543,global,
194,drone,2,50.0,75.0,idle,105.24115703241472,global,
194,bus,0,15.0,50.0,at_station,,,-1.0
194,bus,1,15.0,60.0,at_station,,,1.0
194,bus,2,50.0,15.0,at_station,,,-1.0
194,bus,3,50.0,25.0,at_station,,,1.0
194,bus,4,25.0,60.0,at_station,,,-1.0
194,bus,5,15.0,40.0,at_station,,,1.0
194,bus,6,50.0,35.0,at_station,,,-1.0
194,bus,7,40.0,15.0,at_station,,,1.0
194,bus,8,45.0,60.0,at_station,,,-1.0
194,bus,9,15.0,20.0,at_station,,,1.0
194,bus,10,50.0,55.0,at_station,,,-1.0
194,bus,11,20.0,15.0,at_station,,,1.0
194,bus,12,65.0,60.0,at_station,,,1.0
194,bus,13,15.0,0.0,at_station,,,-1.0
194,bus,14,50.0,75.0,at_station,,,1.0
194,bus,15,0.0,15.0,at_station,,,-1.0
194,bus,16,45.0,60.0,at_station,,,1.0
194,bus,17,15.0,20.0,at_station,,,-1.0
194,bus,18,50.0,55.0,at_station,,,1.0
194,bus,19,20.0,15.0,at_station,,,-1.0
194,bus,20,25.0,60.0,at_station,,,1.0
194,bus,21,15.0,40.0,at_station,,,-1.0
194,bus,22,50.0,35.0,at_station,,,1.0
194,bus,23,40.0,15.0,at_station,,,-1.0
195,drone,0,31.0,52.0,idle,105.68362061567043,global,
195,drone,1,21.0,24.0,idle,148.70367959959543,global,
195,drone,2,50.0,75.0,idle,105.24115703241472,global,
195,bus,0,15.0,50.0,at_station,,,-1.0
195,bus,1,15.0,60.0,at_station,,,1.0
195,bus,2,50.0,15.0,at_station,,,-1.0
195,bus,3,50.0,25.0,at_station,,,1.0
195,bus,4,25.0,60.0,at_station,,,-1.0
195,bus,5,15.0,40.0,at_station,,,1.0
195,bus,6,50.0,35.0,at_station,,,-1.0
195,bus,7,40.0,15.0,at_station,,,1.0
195,bus,8,45.0,60.0,at_station,,,-1.0
